run,scenario,algorithm,flow_id,role,src,dst,link,size_bytes,app_start_ns,application_ready_ns,network_release_ns,first_data_tx_ns,last_ack_ns,FCT_us,BCT_ms,CCT_ms,goodput_gbps,completed
mx_s5_hpcc,S5,hpcc,14,incast,13,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2238630551,238630.6,238.6306,238.6306,0.1406,1
mx_s5_hpcc,S5,hpcc,34,incast,33,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2238750193,238750.2,238.7502,238.7502,0.1405,1
mx_s5_hpcc,S5,hpcc,25,incast,24,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2238773154,238773.2,238.7732,238.7732,0.1405,1
mx_s5_hpcc,S5,hpcc,33,incast,32,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2238914705,238914.7,238.9147,238.9147,0.1404,1
mx_s5_hpcc,S5,hpcc,64,incast,63,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2239189547,239189.5,239.1895,239.1895,0.1403,1
mx_s5_hpcc,S5,hpcc,16,incast,15,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2239359135,239359.1,239.3591,239.3591,0.1402,1
mx_s5_hpcc,S5,hpcc,28,incast,27,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2239429130,239429.1,239.4291,239.4291,0.1401,1
mx_s5_hpcc,S5,hpcc,51,incast,50,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2239449478,239449.5,239.4495,239.4495,0.1401,1
mx_s5_hpcc,S5,hpcc,36,incast,35,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2239643381,239643.4,239.6434,239.6434,0.14,1
mx_s5_hpcc,S5,hpcc,30,incast,29,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2239675923,239675.9,239.6759,239.6759,0.14,1
mx_s5_hpcc,S5,hpcc,29,incast,28,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2239743302,239743.3,239.7433,239.7433,0.14,1
mx_s5_hpcc,S5,hpcc,45,incast,44,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2239790656,239790.7,239.7907,239.7907,0.1399,1
mx_s5_hpcc,S5,hpcc,41,incast,40,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2239944278,239944.3,239.9443,239.9443,0.1398,1
mx_s5_hpcc,S5,hpcc,60,incast,59,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2239945464,239945.5,239.9455,239.9455,0.1398,1
mx_s5_hpcc,S5,hpcc,50,incast,49,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2239964941,239964.9,239.9649,239.9649,0.1398,1
mx_s5_hpcc,S5,hpcc,56,incast,55,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240004250,240004.2,240.0043,240.0043,0.1398,1
mx_s5_hpcc,S5,hpcc,26,incast,25,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240034179,240034.2,240.0342,240.0342,0.1398,1
mx_s5_hpcc,S5,hpcc,17,incast,16,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240082302,240082.3,240.0823,240.0823,0.1398,1
mx_s5_hpcc,S5,hpcc,62,incast,61,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240100037,240100.0,240.1,240.1,0.1398,1
mx_s5_hpcc,S5,hpcc,40,incast,39,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240136934,240136.9,240.1369,240.1369,0.1397,1
mx_s5_hpcc,S5,hpcc,49,incast,48,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240140733,240140.7,240.1407,240.1407,0.1397,1
mx_s5_hpcc,S5,hpcc,3,incast,2,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240152371,240152.4,240.1524,240.1524,0.1397,1
mx_s5_hpcc,S5,hpcc,6,incast,5,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240154428,240154.4,240.1544,240.1544,0.1397,1
mx_s5_hpcc,S5,hpcc,47,incast,46,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240178260,240178.3,240.1783,240.1783,0.1397,1
mx_s5_hpcc,S5,hpcc,53,incast,52,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240181055,240181.1,240.1811,240.1811,0.1397,1
mx_s5_hpcc,S5,hpcc,42,incast,41,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240232510,240232.5,240.2325,240.2325,0.1397,1
mx_s5_hpcc,S5,hpcc,52,incast,51,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240239793,240239.8,240.2398,240.2398,0.1397,1
mx_s5_hpcc,S5,hpcc,21,incast,20,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240269722,240269.7,240.2697,240.2697,0.1397,1
mx_s5_hpcc,S5,hpcc,18,incast,17,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240344564,240344.6,240.3446,240.3446,0.1396,1
mx_s5_hpcc,S5,hpcc,31,incast,30,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240350105,240350.1,240.3501,240.3501,0.1396,1
mx_s5_hpcc,S5,hpcc,27,incast,26,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240381776,240381.8,240.3818,240.3818,0.1396,1
mx_s5_hpcc,S5,hpcc,59,incast,58,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240403944,240403.9,240.4039,240.4039,0.1396,1
mx_s5_hpcc,S5,hpcc,24,incast,23,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240409485,240409.5,240.4095,240.4095,0.1396,1
mx_s5_hpcc,S5,hpcc,37,incast,36,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240481677,240481.7,240.4817,240.4817,0.1395,1
mx_s5_hpcc,S5,hpcc,55,incast,54,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240488960,240489.0,240.489,240.489,0.1395,1
mx_s5_hpcc,S5,hpcc,35,incast,34,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240553118,240553.1,240.5531,240.5531,0.1395,1
mx_s5_hpcc,S5,hpcc,63,incast,62,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240571285,240571.3,240.5713,240.5713,0.1395,1
mx_s5_hpcc,S5,hpcc,7,incast,6,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240573503,240573.5,240.5735,240.5735,0.1395,1
mx_s5_hpcc,S5,hpcc,43,incast,42,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240580325,240580.3,240.5803,240.5803,0.1395,1
mx_s5_hpcc,S5,hpcc,9,incast,8,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240595690,240595.7,240.5957,240.5957,0.1395,1
mx_s5_hpcc,S5,hpcc,11,incast,10,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240598464,240598.5,240.5985,240.5985,0.1395,1
mx_s5_hpcc,S5,hpcc,8,incast,7,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240607023,240607.0,240.607,240.607,0.1395,1
mx_s5_hpcc,S5,hpcc,19,incast,18,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240676762,240676.8,240.6768,240.6768,0.1394,1
mx_s5_hpcc,S5,hpcc,32,incast,31,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240712321,240712.3,240.7123,240.7123,0.1394,1
mx_s5_hpcc,S5,hpcc,23,incast,22,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240721509,240721.5,240.7215,240.7215,0.1394,1
mx_s5_hpcc,S5,hpcc,39,incast,38,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240750837,240750.8,240.7508,240.7508,0.1394,1
mx_s5_hpcc,S5,hpcc,57,incast,56,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240761678,240761.7,240.7617,240.7617,0.1394,1
mx_s5_hpcc,S5,hpcc,44,incast,43,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240771262,240771.3,240.7713,240.7713,0.1394,1
mx_s5_hpcc,S5,hpcc,2,incast,1,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240835814,240835.8,240.8358,240.8358,0.1393,1
mx_s5_hpcc,S5,hpcc,38,incast,37,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240854569,240854.6,240.8546,240.8546,0.1393,1
mx_s5_hpcc,S5,hpcc,10,incast,9,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240895877,240895.9,240.8959,240.8959,0.1393,1
mx_s5_hpcc,S5,hpcc,20,incast,19,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240921474,240921.5,240.9215,240.9215,0.1393,1
mx_s5_hpcc,S5,hpcc,61,incast,60,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240965739,240965.7,240.9657,240.9657,0.1392,1
mx_s5_hpcc,S5,hpcc,12,incast,11,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2240970405,240970.4,240.9704,240.9704,0.1392,1
mx_s5_hpcc,S5,hpcc,58,incast,57,64,0,4194304,1899999999,2000000000,2000000000,2000000000,2241123617,241123.6,241.1236,241.1236,0.1392,1
mx_s5_hpcc,S5,hpcc,0,background,65,64,0,4000000000,500000000,2000000000,1000000000,1000000000,5592368409,4592368.4,4592.3684,3592.3684,6.9681,1
mx_s5_hpcc,S5,hpcc,0,background,65,64,0,4000000000,NA,NA,NA,NA,NA,NA,NA,NA,6.4,1
mx_s5_cbapsba,S5,cbapsba,1,incast,0,64,0,4194304,1899999999,2000000000,2000005000,2000005000,2227242845,227237.8,227.2378,227.2428,0.1477,1
mx_s5_cbapsba,S5,cbapsba,2,incast,1,64,0,4194304,1899999999,2000000000,2000005000,2000005959,2227243964,227238.0,227.239,227.244,0.1477,1
mx_s5_cbapsba,S5,cbapsba,3,incast,2,64,0,4194304,1899999999,2000000000,2000005000,2000006918,2227244245,227237.3,227.2392,227.2442,0.1477,1
mx_s5_cbapsba,S5,cbapsba,4,incast,3,64,0,4194304,1899999999,2000000000,2000005000,2000007877,2227245364,227237.5,227.2404,227.2454,0.1477,1
mx_s5_cbapsba,S5,cbapsba,5,incast,4,64,0,4194304,1899999999,2000000000,2000005000,2000008836,2227246483,227237.6,227.2415,227.2465,0.1477,1
mx_s5_cbapsba,S5,cbapsba,6,incast,5,64,0,4194304,1899999999,2000000000,2000005000,2000009795,2227246764,227237.0,227.2418,227.2468,0.1477,1
mx_s5_cbapsba,S5,cbapsba,7,incast,6,64,0,4194304,1899999999,2000000000,2000005000,2000010754,2227247045,227236.3,227.242,227.247,0.1477,1
mx_s5_cbapsba,S5,cbapsba,8,incast,7,64,0,4194304,1899999999,2000000000,2000005000,2000011713,2227247326,227235.6,227.2423,227.2473,0.1477,1
mx_s5_cbapsba,S5,cbapsba,9,incast,8,64,0,4194304,1899999999,2000000000,2000005000,2000012672,2227247607,227234.9,227.2426,227.2476,0.1477,1
mx_s5_cbapsba,S5,cbapsba,10,incast,9,64,0,4194304,1899999999,2000000000,2000005000,2000013631,2227247888,227234.3,227.2429,227.2479,0.1477,1
mx_s5_cbapsba,S5,cbapsba,11,incast,10,64,0,4194304,1899999999,2000000000,2000005000,2000014590,2227248169,227233.6,227.2432,227.2482,0.1477,1
mx_s5_cbapsba,S5,cbapsba,12,incast,11,64,0,4194304,1899999999,2000000000,2000005000,2000015549,2227248450,227232.9,227.2434,227.2484,0.1477,1
mx_s5_cbapsba,S5,cbapsba,13,incast,12,64,0,4194304,1899999999,2000000000,2000005000,2000016508,2227248731,227232.2,227.2437,227.2487,0.1477,1
mx_s5_cbapsba,S5,cbapsba,14,incast,13,64,0,4194304,1899999999,2000000000,2000005000,2000017467,2227249012,227231.5,227.244,227.249,0.1477,1
mx_s5_cbapsba,S5,cbapsba,15,incast,14,64,0,4194304,1899999999,2000000000,2000005000,2000018426,2227249293,227230.9,227.2443,227.2493,0.1477,1
mx_s5_cbapsba,S5,cbapsba,16,incast,15,64,0,4194304,1899999999,2000000000,2000005000,2000019385,2227249574,227230.2,227.2446,227.2496,0.1477,1
mx_s5_cbapsba,S5,cbapsba,17,incast,16,64,0,4194304,1899999999,2000000000,2000005000,2000020344,2227249855,227229.5,227.2449,227.2499,0.1477,1
mx_s5_cbapsba,S5,cbapsba,18,incast,17,64,0,4194304,1899999999,2000000000,2000005000,2000021303,2227250136,227228.8,227.2451,227.2501,0.1477,1
mx_s5_cbapsba,S5,cbapsba,19,incast,18,64,0,4194304,1899999999,2000000000,2000005000,2000022262,2227250417,227228.2,227.2454,227.2504,0.1477,1
mx_s5_cbapsba,S5,cbapsba,20,incast,19,64,0,4194304,1899999999,2000000000,2000005000,2000023221,2227250698,227227.5,227.2457,227.2507,0.1477,1
mx_s5_cbapsba,S5,cbapsba,21,incast,20,64,0,4194304,1899999999,2000000000,2000005000,2000024180,2227250979,227226.8,227.246,227.251,0.1477,1
mx_s5_cbapsba,S5,cbapsba,22,incast,21,64,0,4194304,1899999999,2000000000,2000005000,2000025139,2227251260,227226.1,227.2463,227.2513,0.1477,1
mx_s5_cbapsba,S5,cbapsba,23,incast,22,64,0,4194304,1899999999,2000000000,2000005000,2000026099,2227251541,227225.4,227.2465,227.2515,0.1477,1
mx_s5_cbapsba,S5,cbapsba,24,incast,23,64,0,4194304,1899999999,2000000000,2000005000,2000027058,2227251822,227224.8,227.2468,227.2518,0.1477,1
mx_s5_cbapsba,S5,cbapsba,25,incast,24,64,0,4194304,1899999999,2000000000,2000005000,2000028017,2227252103,227224.1,227.2471,227.2521,0.1477,1
mx_s5_cbapsba,S5,cbapsba,26,incast,25,64,0,4194304,1899999999,2000000000,2000005000,2000028976,2227252384,227223.4,227.2474,227.2524,0.1477,1
mx_s5_cbapsba,S5,cbapsba,27,incast,26,64,0,4194304,1899999999,2000000000,2000005000,2000029935,2227252665,227222.7,227.2477,227.2527,0.1477,1
mx_s5_cbapsba,S5,cbapsba,28,incast,27,64,0,4194304,1899999999,2000000000,2000005000,2000030894,2227253784,227222.9,227.2488,227.2538,0.1477,1
mx_s5_cbapsba,S5,cbapsba,29,incast,28,64,0,4194304,1899999999,2000000000,2000005000,2000031853,2227254065,227222.2,227.2491,227.2541,0.1477,1
mx_s5_cbapsba,S5,cbapsba,30,incast,29,64,0,4194304,1899999999,2000000000,2000005000,2000032812,2227254346,227221.5,227.2493,227.2543,0.1477,1
mx_s5_cbapsba,S5,cbapsba,31,incast,30,64,0,4194304,1899999999,2000000000,2000005000,2000033771,2227254627,227220.9,227.2496,227.2546,0.1477,1
mx_s5_cbapsba,S5,cbapsba,32,incast,31,64,0,4194304,1899999999,2000000000,2000005000,2000034730,2227254908,227220.2,227.2499,227.2549,0.1477,1
mx_s5_cbapsba,S5,cbapsba,33,incast,32,64,0,4194304,1899999999,2000000000,2000005000,2000035689,2227255189,227219.5,227.2502,227.2552,0.1477,1
mx_s5_cbapsba,S5,cbapsba,34,incast,33,64,0,4194304,1899999999,2000000000,2000005000,2000036648,2227255470,227218.8,227.2505,227.2555,0.1477,1
mx_s5_cbapsba,S5,cbapsba,35,incast,34,64,0,4194304,1899999999,2000000000,2000005000,2000037607,2227255751,227218.1,227.2508,227.2558,0.1477,1
mx_s5_cbapsba,S5,cbapsba,36,incast,35,64,0,4194304,1899999999,2000000000,2000005000,2000038566,2227256032,227217.5,227.251,227.256,0.1477,1
mx_s5_cbapsba,S5,cbapsba,37,incast,36,64,0,4194304,1899999999,2000000000,2000005000,2000039525,2227256313,227216.8,227.2513,227.2563,0.1477,1
mx_s5_cbapsba,S5,cbapsba,38,incast,37,64,0,4194304,1899999999,2000000000,2000005000,2000040484,2227256594,227216.1,227.2516,227.2566,0.1477,1
mx_s5_cbapsba,S5,cbapsba,39,incast,38,64,0,4194304,1899999999,2000000000,2000005000,2000041443,2227256875,227215.4,227.2519,227.2569,0.1477,1
mx_s5_cbapsba,S5,cbapsba,40,incast,39,64,0,4194304,1899999999,2000000000,2000005000,2000042402,2227257156,227214.8,227.2522,227.2572,0.1477,1
mx_s5_cbapsba,S5,cbapsba,41,incast,40,64,0,4194304,1899999999,2000000000,2000005000,2000043361,2227257437,227214.1,227.2524,227.2574,0.1477,1
mx_s5_cbapsba,S5,cbapsba,42,incast,41,64,0,4194304,1899999999,2000000000,2000005000,2000044320,2227257718,227213.4,227.2527,227.2577,0.1477,1
mx_s5_cbapsba,S5,cbapsba,43,incast,42,64,0,4194304,1899999999,2000000000,2000005000,2000045279,2227257999,227212.7,227.253,227.258,0.1477,1
mx_s5_cbapsba,S5,cbapsba,44,incast,43,64,0,4194304,1899999999,2000000000,2000005000,2000046239,2227258280,227212.0,227.2533,227.2583,0.1477,1
mx_s5_cbapsba,S5,cbapsba,45,incast,44,64,0,4194304,1899999999,2000000000,2000005000,2000047198,2227258561,227211.4,227.2536,227.2586,0.1477,1
mx_s5_cbapsba,S5,cbapsba,46,incast,45,64,0,4194304,1899999999,2000000000,2000005000,2000048157,2227258842,227210.7,227.2538,227.2588,0.1477,1
mx_s5_cbapsba,S5,cbapsba,47,incast,46,64,0,4194304,1899999999,2000000000,2000005000,2000049116,2227259123,227210.0,227.2541,227.2591,0.1477,1
mx_s5_cbapsba,S5,cbapsba,48,incast,47,64,0,4194304,1899999999,2000000000,2000005000,2000050075,2227259404,227209.3,227.2544,227.2594,0.1477,1
mx_s5_cbapsba,S5,cbapsba,49,incast,48,64,0,4194304,1899999999,2000000000,2000005000,2000051034,2227259685,227208.7,227.2547,227.2597,0.1477,1
mx_s5_cbapsba,S5,cbapsba,50,incast,49,64,0,4194304,1899999999,2000000000,2000005000,2000051993,2227259966,227208.0,227.255,227.26,0.1477,1
mx_s5_cbapsba,S5,cbapsba,51,incast,50,64,0,4194304,1899999999,2000000000,2000005000,2000052952,2227260247,227207.3,227.2552,227.2602,0.1477,1
mx_s5_cbapsba,S5,cbapsba,52,incast,51,64,0,4194304,1899999999,2000000000,2000005000,2000053911,2227260528,227206.6,227.2555,227.2605,0.1477,1
mx_s5_cbapsba,S5,cbapsba,53,incast,52,64,0,4194304,1899999999,2000000000,2000005000,2000054870,2227260809,227205.9,227.2558,227.2608,0.1477,1
mx_s5_cbapsba,S5,cbapsba,54,incast,53,64,0,4194304,1899999999,2000000000,2000005000,2000055829,2227261090,227205.3,227.2561,227.2611,0.1477,1
mx_s5_cbapsba,S5,cbapsba,55,incast,54,64,0,4194304,1899999999,2000000000,2000005000,2000056788,2227261371,227204.6,227.2564,227.2614,0.1477,1
mx_s5_cbapsba,S5,cbapsba,56,incast,55,64,0,4194304,1899999999,2000000000,2000005000,2000057747,2227261652,227203.9,227.2567,227.2617,0.1477,1
mx_s5_cbapsba,S5,cbapsba,57,incast,56,64,0,4194304,1899999999,2000000000,2000005000,2000058706,2227261933,227203.2,227.2569,227.2619,0.1477,1
mx_s5_cbapsba,S5,cbapsba,58,incast,57,64,0,4194304,1899999999,2000000000,2000005000,2000059665,2227262214,227202.5,227.2572,227.2622,0.1477,1
mx_s5_cbapsba,S5,cbapsba,59,incast,58,64,0,4194304,1899999999,2000000000,2000005000,2000060624,2227262495,227201.9,227.2575,227.2625,0.1477,1
mx_s5_cbapsba,S5,cbapsba,60,incast,59,64,0,4194304,1899999999,2000000000,2000005000,2000061583,2227262776,227201.2,227.2578,227.2628,0.1477,1
mx_s5_cbapsba,S5,cbapsba,61,incast,60,64,0,4194304,1899999999,2000000000,2000005000,2000062542,2227263057,227200.5,227.2581,227.2631,0.1477,1
mx_s5_cbapsba,S5,cbapsba,62,incast,61,64,0,4194304,1899999999,2000000000,2000005000,2000063501,2227263338,227199.8,227.2583,227.2633,0.1477,1
mx_s5_cbapsba,S5,cbapsba,63,incast,62,64,0,4194304,1899999999,2000000000,2000005000,2000064460,2227263619,227199.2,227.2586,227.2636,0.1477,1
mx_s5_cbapsba,S5,cbapsba,64,incast,63,64,0,4194304,1899999999,2000000000,2000005000,2000065419,2227263900,227198.5,227.2589,227.2639,0.1477,1
mx_s5_cbapsba,S5,cbapsba,0,background,65,64,0,4000000000,500000000,1000000000,1000005000,1000005000,5442827851,4442822.9,4442.8229,4442.8279,7.2026,1
mx_s5_cbapsba,S5,cbapsba,0,background,65,64,0,4000000000,NA,NA,NA,NA,NA,NA,NA,NA,6.4,1
mx_s6_dcqcn,S6,dcqcn,5,incast,3,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006531710,6531.7,6.5317,6.5317,0.3211,1
mx_s6_dcqcn,S6,dcqcn,24,incast,22,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006545271,6545.3,6.5453,6.5453,0.3204,1
mx_s6_dcqcn,S6,dcqcn,14,incast,12,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006633414,6633.4,6.6334,6.6334,0.3161,1
mx_s6_dcqcn,S6,dcqcn,39,incast,37,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006661600,6661.6,6.6616,6.6616,0.3148,1
mx_s6_dcqcn,S6,dcqcn,43,incast,41,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006664267,6664.3,6.6643,6.6643,0.3147,1
mx_s6_dcqcn,S6,dcqcn,55,incast,53,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006671124,6671.1,6.6711,6.6711,0.3144,1
mx_s6_dcqcn,S6,dcqcn,10,incast,8,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006682171,6682.2,6.6822,6.6822,0.3138,1
mx_s6_dcqcn,S6,dcqcn,16,incast,14,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006684000,6684.0,6.684,6.684,0.3138,1
mx_s6_dcqcn,S6,dcqcn,30,incast,28,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006691695,6691.7,6.6917,6.6917,0.3134,1
mx_s6_dcqcn,S6,dcqcn,33,incast,31,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006703959,6704.0,6.704,6.704,0.3128,1
mx_s6_dcqcn,S6,dcqcn,36,incast,34,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006705788,6705.8,6.7058,6.7058,0.3127,1
mx_s6_dcqcn,S6,dcqcn,49,incast,47,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006707617,6707.6,6.7076,6.7076,0.3127,1
mx_s6_dcqcn,S6,dcqcn,61,incast,59,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006713636,6713.6,6.7136,6.7136,0.3124,1
mx_s6_dcqcn,S6,dcqcn,40,incast,38,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006728873,6728.9,6.7289,6.7289,0.3117,1
mx_s6_dcqcn,S6,dcqcn,42,incast,40,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006729864,6729.9,6.7299,6.7299,0.3116,1
mx_s6_dcqcn,S6,dcqcn,35,incast,33,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006742587,6742.6,6.7426,6.7426,0.311,1
mx_s6_dcqcn,S6,dcqcn,48,incast,46,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006748606,6748.6,6.7486,6.7486,0.3108,1
mx_s6_dcqcn,S6,dcqcn,57,incast,55,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006752111,6752.1,6.7521,6.7521,0.3106,1
mx_s6_dcqcn,S6,dcqcn,59,incast,57,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006753940,6753.9,6.7539,6.7539,0.3105,1
mx_s6_dcqcn,S6,dcqcn,7,incast,5,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006762240,6762.2,6.7622,6.7622,0.3101,1
mx_s6_dcqcn,S6,dcqcn,20,incast,18,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006764069,6764.1,6.7641,6.7641,0.31,1
mx_s6_dcqcn,S6,dcqcn,27,incast,25,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006765898,6765.9,6.7659,6.7659,0.31,1
mx_s6_dcqcn,S6,dcqcn,8,incast,6,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006767727,6767.7,6.7677,6.7677,0.3099,1
mx_s6_dcqcn,S6,dcqcn,21,incast,19,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006769556,6769.6,6.7696,6.7696,0.3098,1
mx_s6_dcqcn,S6,dcqcn,29,incast,27,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006771385,6771.4,6.7714,6.7714,0.3097,1
mx_s6_dcqcn,S6,dcqcn,26,incast,24,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006779080,6779.1,6.7791,6.7791,0.3094,1
mx_s6_dcqcn,S6,dcqcn,19,incast,17,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006780071,6780.1,6.7801,6.7801,0.3093,1
mx_s6_dcqcn,S6,dcqcn,28,incast,26,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006781062,6781.1,6.7811,6.7811,0.3093,1
mx_s6_dcqcn,S6,dcqcn,54,incast,52,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006783423,6783.4,6.7834,6.7834,0.3092,1
mx_s6_dcqcn,S6,dcqcn,18,incast,16,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006790433,6790.4,6.7904,6.7904,0.3088,1
mx_s6_dcqcn,S6,dcqcn,50,incast,48,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006817934,6817.9,6.8179,6.8179,0.3076,1
mx_s6_dcqcn,S6,dcqcn,51,incast,49,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006821439,6821.4,6.8214,6.8214,0.3074,1
mx_s6_dcqcn,S6,dcqcn,6,incast,4,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006822430,6822.4,6.8224,6.8224,0.3074,1
mx_s6_dcqcn,S6,dcqcn,12,incast,10,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006822583,6822.6,6.8226,6.8226,0.3074,1
mx_s6_dcqcn,S6,dcqcn,15,incast,13,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006822736,6822.7,6.8227,6.8227,0.3074,1
mx_s6_dcqcn,S6,dcqcn,56,incast,54,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006823268,6823.3,6.8233,6.8233,0.3074,1
mx_s6_dcqcn,S6,dcqcn,52,incast,50,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006823421,6823.4,6.8234,6.8234,0.3073,1
mx_s6_dcqcn,S6,dcqcn,31,incast,29,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006823727,6823.7,6.8237,6.8237,0.3073,1
mx_s6_dcqcn,S6,dcqcn,53,incast,51,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006825250,6825.2,6.8252,6.8252,0.3073,1
mx_s6_dcqcn,S6,dcqcn,9,incast,7,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006825556,6825.6,6.8256,6.8256,0.3072,1
mx_s6_dcqcn,S6,dcqcn,13,incast,11,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006826547,6826.5,6.8265,6.8265,0.3072,1
mx_s6_dcqcn,S6,dcqcn,17,incast,15,64,0,262144,1899999999,2000000000,2000000000,2000000000,2006826700,6826.7,6.8267,6.8267,0.3072,1
mx_s6_dcqcn,S6,dcqcn,38,incast,36,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006842163,6842.2,6.8422,6.8422,0.3065,1
mx_s6_dcqcn,S6,dcqcn,44,incast,42,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006843154,6843.2,6.8432,6.8432,0.3065,1
mx_s6_dcqcn,S6,dcqcn,41,incast,39,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006844145,6844.1,6.8441,6.8441,0.3064,1
mx_s6_dcqcn,S6,dcqcn,45,incast,43,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006845136,6845.1,6.8451,6.8451,0.3064,1
mx_s6_dcqcn,S6,dcqcn,34,incast,32,60,1,262144,1899999999,2000000000,2000000000,2000000000,2006848641,6848.6,6.8486,6.8486,0.3062,1
