time_ns,event,entity,role_or_zone_or_state,requested_or_target_bps,commanded_or_aggreq_bps,applied_bps,owner,queue_B_or_phase,Q_pred_B,boost_bps,drain_bps
997175000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997180000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997185000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997190000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997195000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997200000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997205000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997210000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997215000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997220000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997225000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997230000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997235000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997240000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997245000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997250000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997255000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997260000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997265000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997270000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997275000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997280000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997285000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997290000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997295000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997300000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997305000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997310000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997315000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997320000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997325000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997330000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997335000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997340000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997345000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997350000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997355000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997360000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997365000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997370000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997375000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997380000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997385000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997390000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997395000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997400000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997405000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997410000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997415000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997420000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997425000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997430000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997435000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997440000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997445000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997450000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997455000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997460000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997465000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997470000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997475000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997480000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997485000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997490000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997495000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997500000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997505000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997510000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997515000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997520000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997525000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997530000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997535000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997540000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997545000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997550000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997555000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997560000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997565000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997570000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997575000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997580000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997585000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997590000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997595000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997600000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997605000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997610000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997615000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997620000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997625000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997630000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997635000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997640000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997645000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997650000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997655000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997660000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997665000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997670000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997675000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997680000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997685000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997690000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997695000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997700000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997705000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997710000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997715000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997720000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997725000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997730000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997735000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997740000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997745000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997750000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997755000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997760000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997765000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997770000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997775000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997780000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997785000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997790000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997795000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997800000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997805000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997810000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997815000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997820000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997825000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997830000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997835000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997840000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997845000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997850000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997855000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997860000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997865000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997870000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997875000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997880000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997885000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997890000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997895000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997900000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997905000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997910000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997915000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997920000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997925000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997930000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997935000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997940000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997945000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997950000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997955000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997960000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997965000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997970000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997975000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997980000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997985000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997990000,epoch,link0,GREEN,0,0,0,,0,0,0,0
997995000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998000000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998005000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998010000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998015000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998020000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998025000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998030000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998035000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998040000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998045000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998050000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998055000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998060000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998065000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998070000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998075000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998080000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998085000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998090000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998095000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998100000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998105000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998110000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998115000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998120000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998125000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998130000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998135000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998140000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998145000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998150000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998155000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998160000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998165000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998170000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998175000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998180000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998185000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998190000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998195000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998200000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998205000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998210000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998215000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998220000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998225000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998230000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998235000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998240000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998245000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998250000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998255000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998260000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998265000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998270000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998275000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998280000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998285000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998290000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998295000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998300000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998305000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998310000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998315000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998320000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998325000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998330000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998335000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998340000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998345000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998350000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998355000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998360000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998365000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998370000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998375000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998380000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998385000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998390000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998395000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998400000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998405000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998410000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998415000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998420000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998425000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998430000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998435000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998440000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998445000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998450000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998455000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998460000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998465000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998470000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998475000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998480000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998485000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998490000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998495000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998500000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998505000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998510000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998515000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998520000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998525000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998530000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998535000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998540000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998545000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998550000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998555000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998560000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998565000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998570000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998575000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998580000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998585000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998590000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998595000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998600000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998605000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998610000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998615000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998620000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998625000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998630000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998635000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998640000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998645000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998650000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998655000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998660000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998665000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998670000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998675000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998680000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998685000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998690000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998695000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998700000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998705000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998710000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998715000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998720000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998725000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998730000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998735000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998740000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998745000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998750000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998755000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998760000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998765000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998770000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998775000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998780000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998785000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998790000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998795000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998800000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998805000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998810000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998815000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998820000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998825000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998830000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998835000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998840000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998845000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998850000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998855000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998860000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998865000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998870000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998875000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998880000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998885000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998890000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998895000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998900000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998905000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998910000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998915000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998920000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998925000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998930000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998935000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998940000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998945000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998950000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998955000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998960000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998965000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998970000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998975000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998980000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998985000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998990000,epoch,link0,GREEN,0,0,0,,0,0,0,0
998995000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999000000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999005000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999010000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999015000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999020000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999025000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999030000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999035000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999040000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999045000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999050000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999055000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999060000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999065000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999070000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999075000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999080000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999085000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999090000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999095000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999100000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999105000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999110000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999115000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999120000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999125000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999130000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999135000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999140000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999145000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999150000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999155000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999160000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999165000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999170000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999175000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999180000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999185000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999190000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999195000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999200000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999205000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999210000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999215000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999220000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999225000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999230000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999235000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999240000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999245000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999250000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999255000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999260000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999265000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999270000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999275000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999280000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999285000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999290000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999295000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999300000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999305000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999310000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999315000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999320000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999325000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999330000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999335000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999340000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999345000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999350000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999355000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999360000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999365000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999370000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999375000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999380000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999385000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999390000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999395000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999400000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999405000,epoch,link0,GREEN,0,0,0,,0,0,0,0
999410000,epoch,link0,GREEN,0,0,0,,0,0,0,0
