time_ns,event,link_id,node_id,if_index,packet_uid,packet_bytes
20041316,TX_END,0,84,1,3492,1000
20041316,TX_BEGIN,0,84,1,3494,1000
20041335,TX_END,0,84,1,3494,1000
20041335,TX_BEGIN,0,84,1,3496,1000
20041354,TX_END,0,84,1,3496,1000
20041354,TX_BEGIN,0,84,1,3498,1000
20041373,TX_END,0,84,1,3498,1000
20041373,TX_BEGIN,0,84,1,3500,1000
20041392,TX_END,0,84,1,3500,1000
20041392,TX_BEGIN,0,84,1,3502,1000
20041411,TX_END,0,84,1,3502,1000
20041411,TX_BEGIN,0,84,1,3504,1000
20041430,TX_END,0,84,1,3504,1000
20041430,TX_BEGIN,0,84,1,3506,1000
20041449,TX_END,0,84,1,3506,1000
20041449,TX_BEGIN,0,84,1,3508,1000
20041468,TX_END,0,84,1,3508,1000
20041468,TX_BEGIN,0,84,1,3510,1000
20041487,TX_END,0,84,1,3510,1000
20041487,TX_BEGIN,0,84,1,3512,1000
20041506,TX_END,0,84,1,3512,1000
20041506,TX_BEGIN,0,84,1,3514,1000
20041525,TX_END,0,84,1,3514,1000
20041525,TX_BEGIN,0,84,1,3516,1000
20041544,TX_END,0,84,1,3516,1000
20041544,TX_BEGIN,0,84,1,3518,1000
20041563,TX_END,0,84,1,3518,1000
20041563,TX_BEGIN,0,84,1,3520,1000
20041582,TX_END,0,84,1,3520,1000
20041582,TX_BEGIN,0,84,1,3522,1000
20041601,TX_END,0,84,1,3522,1000
20041601,TX_BEGIN,0,84,1,3524,1000
20041620,TX_END,0,84,1,3524,1000
20041620,TX_BEGIN,0,84,1,3526,1000
20041639,TX_END,0,84,1,3526,1000
20041639,TX_BEGIN,0,84,1,3528,1000
20041658,TX_END,0,84,1,3528,1000
20041658,TX_BEGIN,0,84,1,3530,1000
20041677,TX_END,0,84,1,3530,1000
20041677,TX_BEGIN,0,84,1,3532,1000
20041696,TX_END,0,84,1,3532,1000
20041696,TX_BEGIN,0,84,1,3534,1000
20041715,TX_END,0,84,1,3534,1000
20041715,TX_BEGIN,0,84,1,3536,1000
20041734,TX_END,0,84,1,3536,1000
20041734,TX_BEGIN,0,84,1,3538,1000
20041753,TX_END,0,84,1,3538,1000
20041753,TX_BEGIN,0,84,1,3540,1000
20041772,TX_END,0,84,1,3540,1000
20041772,TX_BEGIN,0,84,1,3542,1000
20041791,TX_END,0,84,1,3542,1000
20041791,TX_BEGIN,0,84,1,3544,1000
20041810,TX_END,0,84,1,3544,1000
20041810,TX_BEGIN,0,84,1,3546,1000
20041829,TX_END,0,84,1,3546,1000
20041829,TX_BEGIN,0,84,1,3548,1000
20041848,TX_END,0,84,1,3548,1000
20041848,TX_BEGIN,0,84,1,3550,1000
20041867,TX_END,0,84,1,3550,1000
20041867,TX_BEGIN,0,84,1,3552,1000
20041886,TX_END,0,84,1,3552,1000
20041886,TX_BEGIN,0,84,1,3554,1000
20041905,TX_END,0,84,1,3554,1000
20041905,TX_BEGIN,0,84,1,3556,1000
20041924,TX_END,0,84,1,3556,1000
20041924,TX_BEGIN,0,84,1,3558,1000
20041943,TX_END,0,84,1,3558,1000
20041943,TX_BEGIN,0,84,1,3560,1000
20041962,TX_END,0,84,1,3560,1000
20041962,TX_BEGIN,0,84,1,3562,1000
20041981,TX_END,0,84,1,3562,1000
20041981,TX_BEGIN,0,84,1,3564,1000
20042000,TX_END,0,84,1,3564,1000
20042000,TX_BEGIN,0,84,1,3566,1000
20042019,TX_END,0,84,1,3566,1000
20042019,TX_BEGIN,0,84,1,3568,1000
20042038,TX_END,0,84,1,3568,1000
20042038,TX_BEGIN,0,84,1,3570,1000
20042057,TX_END,0,84,1,3570,1000
20042057,TX_BEGIN,0,84,1,3572,1000
20042076,TX_END,0,84,1,3572,1000
20042076,TX_BEGIN,0,84,1,3574,1000
20042095,TX_END,0,84,1,3574,1000
20042095,TX_BEGIN,0,84,1,3576,1000
20042114,TX_END,0,84,1,3576,1000
20042114,TX_BEGIN,0,84,1,3578,1000
20042133,TX_END,0,84,1,3578,1000
20042133,TX_BEGIN,0,84,1,3580,1000
20042152,TX_END,0,84,1,3580,1000
20042152,TX_BEGIN,0,84,1,3582,1000
20042171,TX_END,0,84,1,3582,1000
20042171,TX_BEGIN,0,84,1,3584,1000
20042190,TX_END,0,84,1,3584,1000
20042190,TX_BEGIN,0,84,1,3586,1000
20042209,TX_END,0,84,1,3586,1000
20042209,TX_BEGIN,0,84,1,3588,1000
20042228,TX_END,0,84,1,3588,1000
20042228,TX_BEGIN,0,84,1,3590,1000
20042247,TX_END,0,84,1,3590,1000
20042247,TX_BEGIN,0,84,1,3592,1000
20042266,TX_END,0,84,1,3592,1000
20042266,TX_BEGIN,0,84,1,3594,1000
20042285,TX_END,0,84,1,3594,1000
20042285,TX_BEGIN,0,84,1,3596,1000
20042304,TX_END,0,84,1,3596,1000
20042304,TX_BEGIN,0,84,1,3598,1000
20042323,TX_END,0,84,1,3598,1000
20042323,TX_BEGIN,0,84,1,3600,1000
20042342,TX_END,0,84,1,3600,1000
20042342,TX_BEGIN,0,84,1,3602,1000
20042361,TX_END,0,84,1,3602,1000
20042361,TX_BEGIN,0,84,1,3604,1000
20042380,TX_END,0,84,1,3604,1000
20042380,TX_BEGIN,0,84,1,3606,1000
20042399,TX_END,0,84,1,3606,1000
20042399,TX_BEGIN,0,84,1,3608,1000
20042418,TX_END,0,84,1,3608,1000
20042418,TX_BEGIN,0,84,1,3610,1000
20042437,TX_END,0,84,1,3610,1000
20042437,TX_BEGIN,0,84,1,3612,1000
20042456,TX_END,0,84,1,3612,1000
20042456,TX_BEGIN,0,84,1,3614,1000
20042475,TX_END,0,84,1,3614,1000
20042475,TX_BEGIN,0,84,1,3616,1000
20042494,TX_END,0,84,1,3616,1000
20042494,TX_BEGIN,0,84,1,3618,1000
20042513,TX_END,0,84,1,3618,1000
20042513,TX_BEGIN,0,84,1,3620,1000
20042532,TX_END,0,84,1,3620,1000
20042532,TX_BEGIN,0,84,1,3622,1000
20042551,TX_END,0,84,1,3622,1000
20042551,TX_BEGIN,0,84,1,3624,1000
20042570,TX_END,0,84,1,3624,1000
20042570,TX_BEGIN,0,84,1,3626,1000
20042589,TX_END,0,84,1,3626,1000
20042589,TX_BEGIN,0,84,1,3628,1000
20042608,TX_END,0,84,1,3628,1000
20042608,TX_BEGIN,0,84,1,3630,1000
20042627,TX_END,0,84,1,3630,1000
20042627,TX_BEGIN,0,84,1,3632,1000
20042646,TX_END,0,84,1,3632,1000
20042646,TX_BEGIN,0,84,1,3634,1000
20042665,TX_END,0,84,1,3634,1000
20042665,TX_BEGIN,0,84,1,3636,1000
20042684,TX_END,0,84,1,3636,1000
20042684,TX_BEGIN,0,84,1,3638,1000
20042703,TX_END,0,84,1,3638,1000
20042703,TX_BEGIN,0,84,1,3640,1000
20042722,TX_END,0,84,1,3640,1000
20042722,TX_BEGIN,0,84,1,3642,1000
