run_id,flow_id,generation_id,magnitude_class,old_target_bps,new_target_bps,successor_target_bps,override_duration_ns,attributable_bytes_upper
sr_cbap_s3_out,7,524,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,8,525,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,12,526,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,16,527,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,18,528,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,20,529,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,22,530,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,24,531,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,27,532,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,28,533,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,36,534,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,40,535,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,42,536,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,44,538,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,47,539,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,48,540,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,50,542,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,51,543,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,55,546,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,56,547,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,62,553,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,64,555,redundant_dominated,213194568.0,266985601.0,357380982.0,5000,
sr_cbap_s3_out,0,556,redundant_dominated,100280235.0,100196164.0,100137314.0,5000,
sr_cbap_s3_out,3,558,redundant_dominated,266985601.0,357380982.0,552969728.0,5000,
sr_cbap_s3_out,16,562,redundant_dominated,266985601.0,357380982.0,552969728.0,5000,
sr_cbap_s3_out,22,565,redundant_dominated,266985601.0,357380982.0,552969728.0,5000,
sr_cbap_s3_out,24,566,redundant_dominated,266985601.0,357380982.0,552969728.0,5000,
sr_cbap_s3_out,27,567,redundant_dominated,266985601.0,357380982.0,552969728.0,5000,
sr_cbap_s3_out,28,568,redundant_dominated,266985601.0,357380982.0,552969728.0,5000,
sr_cbap_s3_out,36,569,redundant_dominated,266985601.0,357380982.0,552969728.0,5000,
sr_cbap_s3_out,40,570,redundant_dominated,266985601.0,357380982.0,552969728.0,5000,
sr_cbap_s3_out,47,573,redundant_dominated,266985601.0,357380982.0,552969728.0,5000,
sr_cbap_s3_out,50,575,redundant_dominated,266985601.0,357380982.0,552969728.0,5000,
sr_cbap_s3_out,51,576,redundant_dominated,266985601.0,357380982.0,552969728.0,5000,
sr_cbap_s3_out,55,577,redundant_dominated,266985601.0,357380982.0,552969728.0,5000,
sr_cbap_s3_out,56,578,redundant_dominated,266985601.0,357380982.0,552969728.0,5000,
sr_cbap_s3_out,62,579,redundant_dominated,266985601.0,357380982.0,552969728.0,5000,
sr_cbap_s3_out,0,581,redundant_dominated,100196164.0,100137314.0,100096119.0,5000,
sr_cbap_s3_out,3,582,redundant_dominated,357380982.0,552969728.0,1520165738.0,5000,
sr_cbap_s3_out,24,585,redundant_dominated,357380982.0,552969728.0,1520165738.0,5000,
sr_cbap_s3_out,55,593,redundant_dominated,357380982.0,552969728.0,1520165738.0,5000,
sr_cbap_s3_out,62,595,redundant_dominated,357380982.0,552969728.0,1520165738.0,5000,
sr_cbap_s3_out,0,596,lost_decrease,100137314.0,100096119.0,3299557190.0,5000,1999.663169375
